scooter-href,etat,marque,annee,adresse,prix,image_link-src,description
https://www.expat-dakar.com/annonce/bmw-6258626,Venant,BMW,2022.0,Hann maristes,3200000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e4fb756a45d85d719442e92586a9e9c0/-/horizon-files-prod/ed/picture/q9mjzqm0/77f4ea5877fb354603a8b816d615919bd19828d6.jpg,"Je vends ma BMW F850 rally adventure année 2022 très propre, transmission. Révision complète à 13000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/liberty-125-2023-6258646,Venant,Autre,2023.0,Point-e,900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f609c0b868b701f74bda4cb237e2196c/-/horizon-files-prod/ed/picture/qv4wr642/bd9eecddc30441682e03b5f3bd3f34dd2a2beb40.jpg,"Je vends ma Liberty 125

Année 2023

Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/magnifique-can-am-6212660,Venant,Can Am,2021.0,Almadies,5500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/cacbdb8563e2b931f1c37269489beb71/-/horizon-files-prod/ed/picture/qpdm72dr/bfaa7eeac3125311a9605209974fbb9cfb4b7322.jpg,"Magnifique can am Ryker 900 modèle unique au Sénégal

82cv 3 cylindres moteur 993cc

Visible aux Almadies

Propriétaire direct

PAPIERS en règle CMC + Permis de l'ancien propriétaire + declaration Douane"
https://www.expat-dakar.com/annonce/kymco-xciting-500-ri-injection-carte-ta-grise-numerique-6258978,D'occasion,Kymco,2022.0,Hlm grand-yoff,1000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/efb5f68329ce30d027db0e63f34e3c1f/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qm5g7eem/5faddc0f2e4cf6aee5b46b17df5940252f221c07.jpg,"Je vends ma Kymco Xciting 2022 :transmission. Révision complète à 39000 km. kymco xciting 500 ri injection

Carte ta grise numérique

Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/casque-moto-homologues-6244107,Neuf,Autre,2024.0,Sicap Liberté,1,https://i.roamcdn.net/hz/ed/listing-thumb-543w/83bd596a0accfc6fe643a76670b14fa1/-/horizon-files-prod/ed/picture/qq42x644/796a8fd1bd97eed3bbe698dc4704035124c0ab59.jpg,"Casque Moto Vega et Axor Homologués ISI Inde, DOT USA et ECE Europe disponibles en grande quantité à Dakar

Livraison partout au Sénégal"
https://www.expat-dakar.com/annonce/moto-250cc-endurocross-0km-6260959,Venant,Honda,2024.0,Saly Portudal,1050000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e316437c2af96f12eaab8a2082533fcc/-/horizon-files-prod/ed/picture/qj4qgv84/200481d10e4a07eed71d859743b40fe7cffba89c.jpg,Grande OPPORTUNITÉ : à vendre les seuls moto enduro 250cc neuve à vendre du Sénégal. Prix normal 2.000.000 de francs CFA mais disponible à 1.050.000.
https://www.expat-dakar.com/annonce/mt-07-tracer-6237391,Venant,Yamaha,2022.0,Fann Hock,2860000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1deb57264fb298ad46feb834271a5f55/-/horizon-files-prod/ed/picture/q0g7xjwj/11dc871415c2d2835bb3753881c2ef948f74d422.jpg,"Je vends ma Yamaha MT 2022 :transmission. Révision complète à 7600 km

Mt 07 tracer venant en parfait état avec ligne complète arrow,avec un faible kilométrage,moto A3 c a d full power , très confortable et puissante ,et avec une meilleure position de conduite que les mt 07 standard Vu sa visière et la position de conduite plus droite , légère et maniable comme un vélo,avec CMC et possibilité de mutation

. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/liberty-125-ie-abs-6237382,Venant,Piaggio,2020.0,Fann Hock,897000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c8e0729cd3c95a4274b3896298dda009/-/horizon-files-prod/ed/picture/qpdm5e6j/57a25d48993f124efd57210b39c31ea71250425f.jpg,"Je vends ma Piaggio Liberty 2020 :transmission. Révision complète à 6900 km

Liberty 125 ie ABS scooter venant avec plus de sécurité au freinage ABS, en parfait état avec CMC et possibilité de mutation , scooter très maniable vue sa légèreté et très économique ouverture coffre électrique ,et contion un coffre spacieux

. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/fly-125-ie-disque-avant-arriere-6237377,Venant,Piaggio,2021.0,Fann Hock,897000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5a2285c4c4d0cfcfe27fc804a42bd851/-/horizon-files-prod/ed/picture/qxjpnv22/d1554d00d00905523a58968d98c9866b116576d5.jpg,"Je vends ma Piaggio Fly 2021 :transmission. Révision complète à 7000 km

Fly venant avec CMC et possibilité de muter ,en parfait état disque avant arrière injection scooter puissant robuste fiable et très économique en consommation,

. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/ktm-890-duke-6237393,Venant,KTM,2022.0,Fann Hock,2865000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4c2861dc2ba331b92f6a768984e38aad/-/horizon-files-prod/ed/picture/qngpkexm/9d3ff24db94a89ac1400a50a32e9742984861186.jpg,"Je vends ma KTM Duke 2022 :transmission. Révision complète à  km

KTM 890 duke 2022 venant avec CMC et possibilité de mutation ,ligne decatalisée avec une très belle sonorisation, moto hyper puissante 125 ch et la plus légère de sa catégorie moin de 170 kg,l'une des motos les mieux équipée en terme de technologie, écran tft couleur ,ABS , DTCS ,3 modes de conduite ,3 modes d'abs ABS, étriers radiaux,moto très précise maniable et avec bcp de fortes sensations

. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/buggy-6263182,D'occasion,Can Am,2024.0,Liberte 6,30000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7feb500440d0e8972e0e1a64a7cce281/-/horizon-files-prod/ed/picture/qpdm4m2w/9f5d90aa07b013dbf7a61d9fc56c0447e5a1df0f.png,"CAN-AM MAVERICK X3 X RS TURBO RR 200CV, boîte de vitesse automatique, Noir & Rouge, première mise en circulation le 06/2024.3000km"
https://www.expat-dakar.com/annonce/buggy-6264289,D'occasion,Polaris,2023.0,Liberte 6,19000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fffcd0004bb7ce81ca9865832a7c41af/-/horizon-files-prod/ed/picture/q78w6p6g/66a080e38b199e48061f9eaf87f9943d9609a855.jpg,POLARIS RZR 1000 PRO XP ULTIMATE  180 CV HOMOLOGUÉ de 2023
https://www.expat-dakar.com/annonce/je-vends-ma-moto-6258012,Venant,Yamaha,2005.0,Thiaroye,350000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c63ece9bc4de8dd3a0fc656e5a769a6e/-/horizon-files-prod/ed/picture/qm5g77er/b4a939b85c2fa05281a1438ec92755c42080ed2b.jpg,"Je vends ma Yamaha  2005 :transmission. Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi au"
https://www.expat-dakar.com/annonce/tracer-6265097,Neuf,Yamaha,2023.0,Hann maristes,3400000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c4415711175ca49e78f0fe4bf05df787/-/horizon-files-prod/ed/picture/q44ng6p8/6ff47d622ca1462f0f18ba850eba691e94b85e3d.jpg,"Je vends ma Yamaha Tracer GT année 2023 :transmission. Révision complète à 4000 km moteur 900cc débridé.      Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/bmw-1250-gs-adventure-la-moto-daventure-ultime-6265131,D'occasion,BMW,2020.0,Yoff,5800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/bbe277d2f096207689259e45e92edc9d/-/horizon-files-prod/ed/picture/q44ng679/a8180e1cc9df15d54c06e0e939cb0f188d4f21d5.jpg,"La BMW R 1250 GS Adventure est une moto d'aventure haut de gamme, parfaite pour les longs voyages et les terrains difficiles. Grand réservoir (30L) pour une autonomie exceptionnelle. Déjà immatriculé"
https://www.expat-dakar.com/annonce/buggy-polaris-rzr-1000-turbo-2017-18000km-6265925,D'occasion,Polaris,2017.0,Saly,9900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9f905f204c4da27003ae7d6735728abf/-/horizon-files-prod/ed/picture/q0g7452j/135ebae3a52df56f8774ed31caef6b404359064d.jpg,"Propriétaire direct

Buggy Polaris RZR 1000 TURBO 2017 18 000 KM

168cv

Historique d'entretien disponible : toujours réalisés chez le concessionnaire Polaris POLAQUAD Saly.

Version Turbo - nombreux accessoires : pare buffle, coffre arriére démontable, toit aluminium blanc,...

Pneus arrières changé en 2023

Traitement chassie anti-corrosion Black son 2023

Suspension FOX Podium internal Bypass Shocks"
https://www.expat-dakar.com/annonce/yamaha-r1-venant-tout-neuf-6267028,D'occasion,Yamaha,2014.0,Saly Portudal,2500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/85e9b24135f4016e9a4f63ef04a345e4/-/horizon-files-prod/ed/picture/qwep65kd/3ffcd4fe3b0ae63e4bfb9d72a8ca982bb075c3a7.jpg,"Je vends ma Yamaha YZF 2014 :transmission. Révision complète à 35000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/ensemble-antivol-moto-en-u-et-bloque-disque-avec-alarme-5067176,Neuf,Autre,1920.0,Grand-Dakar,18500,https://i.roamcdn.net/hz/ed/listing-thumb-543w/bd6db80824d35e3ce1a9fec3d6f79248/-/horizon-files-prod/ed/picture/qrdkpj8/e1a89bca668421d2f38126279d22a249e71a3117.png,"Je vends ma Autre   :transmission. Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi.

Cet antivol U sera idéal pour protéger votre véhicule de toute personne mal intentionnée. Cet antivol d'une longueur de 250 mm a été conçu après avoir passé une série de tests de résistance aux chocs, à la coupe et à la corrosion.

Ance en acier, 3 clés Homologation SRA FFMC - Anti-sciage,coupe -boulon,masse - Disque anti-perçage 2,5 mm -Dimension intérieure 85 mm - Poids : 2,2 kg

Livraison Possible"
https://www.expat-dakar.com/annonce/bmw-gs-r1250-6268097,D'occasion,BMW,2023.0,Hann maristes,5500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0b40bc21bbb7a741486e7a93f9a2ecc3/-/horizon-files-prod/ed/picture/q44ngw2m/485e0da686413fc5b59da44bcdac16c6fd827daa.jpg,"BMW R1250 venant version rally Annee 2023

Full option

Crache bar

Rétroviseur 911

Cache moteur bmw

Shifteur pro

Clés let's go bmw d'origne

Tableau de bord configuration M

Pot compet remus avec silencieux d'origine"
https://www.expat-dakar.com/annonce/yamaha-xmax-venant-depuis-le-22012025-6269073,Neuf,Yamaha,2025.0,Liberte 6 extension,700000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/facdbde2cffa47b98292ba359856e253/-/horizon-files-prod/ed/picture/qq42rrkj/f6909099ae46ce14877698fb93544cb41953b7ba.jpg,"Je vends ma Yamaha X-Max 2025 :transmission. Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/vente-flash-moto-honda-forza-tout-marche-6266465,Neuf,Honda,2017.0,Ouest foire,1200000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/04d538e7c3905134b9ac5d40ede3201d/-/horizon-files-prod/ed/picture/qzvp068r/391c5d58df666af13d3b58a0e804f1515d5c8266.jpg,"À VENDRE : Honda Forza en excellent état

•	Modèle : Honda Forza

•	Kilométrage : 34 000 km (révision complète effectuée)

•	Carburant : Essence

•	Immatriculation : Déjà immatriculée, prête à rouler

•	État général : Très bon, entretenue avec soin"
https://www.expat-dakar.com/annonce/yamaha-xmax-lets-go-6270424,Venant,Yamaha,2025.0,Liberte 6 extension,1500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b770dd1630b5d442400803934135b6b2/-/horizon-files-prod/ed/picture/qv4wj7zg/1d4687346c619b9c8bf65b4736e8c859fb7444e9.jpg,"Je vends ma Yamaha X-Max 2025 :transmission. Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/honda-africa-twin-crf-1000-6270473,D'occasion,Honda,2016.0,Mermoz,3000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/24f932ab5b9656344e54b503caf6c290/-/horizon-files-prod/ed/picture/qq42rjvv/417f0d5ca5de4d5a6cb81c2c5be8bae948dbebc1.jpg,"Je vends ma Honda XRV Africa Twin 2016 :transmission. Révision complète à  21.000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/moto-gs1250-6107086,Neuf,BMW,2021.0,Sacré-cœur,3700000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/bd4560454b81ca9bffc0822aa876309c/-/horizon-files-prod/ed/picture/qenvn764/03517e43b0f3e59a96e11f1966cd6b38512e8d3d.jpg,"Je vends ma   2021 . Révision complète à 15000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/aprillia-sportcity-200-6249913,Venant,Aprilia,2016.0,Guediawaye,650000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9aa7d00d21793a21194cee83459740f7/-/horizon-files-prod/ed/picture/qgqw7252/4f9d02f7890a722c2f9a5d7818db98275324c9d7.jpg,"Je vends ma Aprilia Sportcity 2016 :transmission. Révision complète à 40000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/mt-03-6271400,Neuf,Yamaha,2024.0,Hann maristes,2300000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e5cfbf304d678ad7c1fc82752ae9f5e7/-/horizon-files-prod/ed/picture/q6xdj058/8e2f291c38408016a643500763e1ae44c34b562e.jpg,"Je vends ma Yamaha MT 03 année 2024 toute neuve moteur 321cc débridé :transmission. Révision complète à 1200 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/a-vendre-bmw-gs-treple-black-adventure-1250-6233841,Venant,BMW,2023.0,Hann maristes,6800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/85016301816d5120e625a1165ebca18a/-/horizon-files-prod/ed/picture/q56d2gjg/385ae75c8696df111e1e8b546aa28e8fa76fff83.jpg,"Je vends ma BMW  2023 :transmission. Révision complète à 20000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/a-vendre-honda-x-adv-2018-6255923,Venant,Honda,2018.0,Hann maristes,2900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9332a9d32e24e997de1526e3ed9c5132/-/horizon-files-prod/ed/picture/q78wqm95/66766d16b7e9898140ee053bc8357480d9e4d961.jpg,"Je vends ma Honda X-ADV 2018 :transmission. Révision complète à 27000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/a-vendre-honda-x-adv-2020-6255918,Venant,Honda,2020.0,Hann maristes,3200000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/52f640c92a661c0be657b8af9edf475c/-/horizon-files-prod/ed/picture/qde7q6n5/50bbb3a02df03c16d3ffb66338a9c4620d2d87d6.jpg,"Je vends ma Honda X-ADV 2020 :transmission. Révision complète à 19000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/bmw-gs-1250cc-2023-6271873,Venant,BMW,2023.0,Dieuppeul,5900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8d1c7aff4de409dc440b4081136ab90a/-/horizon-files-prod/ed/picture/qq42eq67/45ba20d300733af4d3c03a2e88055dfb441b067a.jpg,"Bmw gs 1250cc triple blacks adventur 2023

Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/bmw-gs-1250-cc-rallye-2023-6271879,Venant,BMW,2023.0,Dieuppeul,4900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/232bf2bd0b8912e10f75f92fec7f7b5c/-/horizon-files-prod/ed/picture/qgqwe588/7b3ae52cc876d596a7a1e508c2b5f5be14aa7723.jpg,"Je vends ma BMW G 2023 :transmission.

Bmw gs 1250cc rallye 2023

Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
